order_id,customer_name,product,price,quantity,date
90055,m,a,500.0,1,2024-05-15
90056,m,a,55000.0,1,2024-06-20
90057,m,a,1500.0,2,2024-10-01
90058,m,a,1500.0,4,2024-05-29
90059,m,a,55000.0,1,2024-04-21
90060,m,a,,5,2024-07-28
90061,m,a,,1,2024-04-15
90062,m,a,1500.0,3,2024-03-26
90063,m,a,,4,2024-08-12
90064,m,a,,5,2024-02-18
90065,m,a,55000.0,1,2024-09-12
90066,m,a,1500.0,1,2024-08-30
90067,m,a,,2,2024-03-29
90068,m,a,1500.0,3,2024-10-06
90069,m,a,1500.0,3,2024-03-28
90070,m,a,1500.0,3,2024-11-18
90071,m,a,,5,2024-12-20
90072,m,a,1500.0,4,2024-10-30
90073,m,a,55000.0,1,2024-05-22
90074,m,a,500.0,5,2024-07-14
90075,m,a,1500.0,4,2024-08-16
90076,m,a,500.0,4,2024-09-15
90077,m,a,1500.0,4,2024-03-09
90078,m,a,1500.0,5,2024-08-02
90079,m,a,55000.0,3,2024-09-02
90080,m,a,1500.0,5,2024-02-26
90081,m,a,,2,2024-02-19
90082,m,a,500.0,2,2024-04-28
90083,m,a,1500.0,2,2024-05-23
90084,m,a,1500.0,2,2024-09-04
90085,m,a,1500.0,4,2024-07-27
90086,m,a,,4,2024-05-06
90087,m,a,500.0,2,2024-10-17
90088,m,a,1500.0,5,2024-03-29
90089,m,a,,3,2024-02-18
90090,m,a,1500.0,3,2024-07-30
90091,m,a,,3,2024-03-13
90092,m,a,500.0,4,2024-06-30
90093,m,a,1500.0,3,2024-12-06
90094,m,a,,4,2024-01-11
90095,m,a,,4,2024-05-18
90096,m,a,1500.0,2,2024-12-02
90097,m,a,1500.0,3,2024-04-02
90098,m,a,1500.0,5,2024-01-18
90099,m,a,55000.0,1,2024-08-09
90100,m,a,1500.0,3,2024-12-12
90101,m,a,55000.0,3,2024-05-17
90102,m,a,,3,2024-04-04
90103,m,a,,3,2024-06-30
90104,m,a,55000.0,4,2024-12-18
90105,m,a,1500.0,2,2024-04-11
90106,m,a,500.0,1,2024-04-29
90107,m,a,55000.0,5,2024-12-04
90108,m,a,500.0,4,2024-05-22
90109,m,a,500.0,5,2024-08-25
90110,m,a,55000.0,3,2024-12-31
90111,m,a,,2,2024-03-27
90112,m,a,1500.0,2,2024-07-12
90113,m,a,1500.0,1,2024-07-21
90114,m,a,,4,2024-06-10
90115,m,a,55000.0,3,2024-08-19
90116,m,a,1500.0,4,2024-01-24
90117,m,a,1500.0,1,2024-11-25
90118,m,a,,5,2024-11-27
90119,m,a,500.0,1,2024-02-09
90120,m,a,,3,2024-10-20
90121,m,a,500.0,1,2024-03-21
90122,m,a,,2,2024-11-16
90123,m,a,500.0,4,2024-05-31
90124,m,a,500.0,2,2024-08-10
90125,m,a,1500.0,1,2024-12-07
90126,m,a,500.0,4,2024-03-01
90127,m,a,55000.0,1,2024-03-27
90128,m,a,55000.0,4,2024-04-10
90129,m,a,500.0,4,2024-08-20
90130,m,a,,3,2024-09-18
90131,m,a,55000.0,4,2024-09-06
90132,m,a,1500.0,4,2024-01-07
90133,m,a,500.0,1,2024-10-07
90134,m,a,55000.0,4,2024-05-11
90135,m,a,55000.0,2,2024-05-15
90136,m,a,500.0,1,2024-07-24
90137,m,a,55000.0,1,2024-06-16
90138,m,a,,3,2024-12-10
90139,m,a,1500.0,2,2024-03-18
90140,m,a,,4,2024-01-06
90141,m,a,55000.0,3,2024-04-30
90142,m,a,1500.0,5,2024-02-03
90143,m,a,1500.0,5,2024-08-06
90144,m,a,,1,2024-08-29
90145,m,a,500.0,2,2024-01-05
90146,m,a,,2,2024-06-10
90147,m,a,500.0,1,2024-07-13
90148,m,a,500.0,3,2024-06-25
90149,m,a,,2,2024-09-08
90150,m,a,55000.0,3,2024-07-05
90151,m,a,500.0,5,2024-09-05
90152,m,a,500.0,4,2024-12-21
90153,m,a,,2,2024-01-03
90154,m,a,500.0,2,2024-07-13
90155,m,a,500.0,5,2024-09-15
90156,m,a,500.0,2,2024-10-15
90157,m,a,,2,2024-02-23
90158,m,a,55000.0,3,2024-05-11
90159,m,a,1500.0,4,2024-07-24
90160,m,a,,2,2024-01-21
90161,m,a,55000.0,1,2024-07-13
90162,m,a,1500.0,1,2024-05-24
90163,m,a,500.0,4,2024-10-25
90164,m,a,,2,2024-07-09
90165,m,a,55000.0,3,2024-03-01
90166,m,a,,2,2024-06-21
90167,m,a,,2,2024-11-15
90168,m,a,,2,2024-03-21
90169,m,a,55000.0,1,2024-01-10
90170,m,a,500.0,1,2024-01-08
90171,m,a,,2,2024-05-16
90172,m,a,500.0,5,2024-09-26
90173,m,a,500.0,4,2024-10-23
90174,m,a,55000.0,1,2024-08-20
90175,m,a,500.0,5,2024-03-21
90176,m,a,,5,2024-09-13
90177,m,a,1500.0,3,2024-09-12
90178,m,a,,1,2024-12-10
90179,m,a,500.0,3,2024-08-25
90180,m,a,1500.0,3,2024-04-05
90181,m,a,500.0,3,2024-12-14
90182,m,a,500.0,5,2024-09-05
90183,m,a,1500.0,3,2024-05-23
90184,m,a,,2,2024-07-28
90185,m,a,500.0,4,2024-12-23
90186,m,a,55000.0,2,2024-03-30
90187,m,a,1500.0,5,2024-01-20
90188,m,a,500.0,5,2024-09-04
90189,m,a,55000.0,2,2024-10-13
90190,m,a,500.0,5,2024-04-26
90191,m,a,55000.0,3,2024-12-24
90192,m,a,500.0,5,2024-04-22
90193,m,a,,1,2024-08-16
90194,m,a,1500.0,5,2024-04-23
90195,m,a,55000.0,3,2024-07-01
90196,m,a,,3,2024-11-15
90197,m,a,1500.0,3,2024-01-17
90198,m,a,55000.0,5,2024-03-30
90199,m,a,55000.0,5,2024-04-17
90200,m,a,55000.0,4,2024-10-14
90201,m,a,1500.0,1,2024-02-21
90202,m,a,,1,2024-02-25
90203,m,a,500.0,2,2024-11-24
90204,m,a,500.0,3,2024-07-07
90205,m,a,55000.0,2,2024-09-23
90206,m,a,55000.0,4,2024-12-06
90207,m,a,500.0,4,2024-10-02
90208,m,a,,2,2024-03-20
90209,m,a,55000.0,3,2024-02-16
90210,m,a,1500.0,3,2024-05-15
90211,m,a,500.0,4,2024-06-12
90212,m,a,1500.0,4,2024-05-17
90213,m,a,,3,2024-05-17
90214,m,a,1500.0,5,2024-04-22
90215,m,a,55000.0,3,2024-09-21
90216,m,a,500.0,2,2024-08-20
90217,m,a,1500.0,1,2024-06-24
90218,m,a,55000.0,5,2024-10-14
90219,m,a,1500.0,1,2024-03-15
90220,m,a,55000.0,1,2024-01-02
90221,m,a,,4,2024-04-05
90222,m,a,55000.0,4,2024-03-22
90223,m,a,55000.0,1,2024-11-29
90224,m,a,,5,2024-03-15
90225,m,a,,3,2024-12-22
90226,m,a,55000.0,5,2024-05-29
90227,m,a,55000.0,4,2024-06-03
90228,m,a,500.0,5,2024-10-01
90229,m,a,500.0,1,2024-08-06
90230,m,a,500.0,4,2024-10-10
90231,m,a,55000.0,1,2024-02-07
90232,m,a,1500.0,2,2024-06-26
90233,m,a,500.0,4,2024-12-30
90234,m,a,55000.0,2,2024-03-05
90235,m,a,55000.0,4,2024-08-17
90236,m,a,1500.0,1,2024-07-27
90237,m,a,,4,2024-04-05
90238,m,a,,3,2024-10-03
90239,m,a,1500.0,5,2024-07-07
90240,m,a,500.0,2,2024-09-30
90241,m,a,,4,2024-08-31
90242,m,a,1500.0,4,2024-03-27
90243,m,a,1500.0,1,2024-09-04
90244,m,a,1500.0,5,2024-02-13
90245,m,a,500.0,1,2024-12-20
90246,m,a,,3,2024-02-15
90247,m,a,55000.0,4,2024-04-21
90248,m,a,55000.0,5,2024-03-23
90249,m,a,,3,2024-03-20
90250,m,a,1500.0,5,2024-07-17
90251,m,a,500.0,1,2024-06-09
90252,m,a,55000.0,4,2024-11-22
90253,m,a,500.0,1,2024-09-14
90254,m,a,500.0,5,2024-07-05
90255,m,a,55000.0,5,2024-04-08
90256,m,a,500.0,2,2024-02-26
90257,m,a,,2,2024-02-21
90258,m,a,55000.0,3,2024-11-23
90259,m,a,1500.0,3,2024-05-31
90260,m,a,,2,2024-01-11
90261,m,a,1500.0,5,2024-12-27
90262,m,a,,1,2024-07-06
90263,m,a,500.0,4,2024-10-05
90264,m,a,,4,2024-12-27
90265,m,a,500.0,3,2024-02-13
90266,m,a,55000.0,4,2024-12-01
90267,m,a,500.0,2,2024-06-07
90268,m,a,55000.0,1,2024-05-04
90269,m,a,500.0,1,2024-09-04
90270,m,a,500.0,2,2024-07-11
90271,m,a,55000.0,1,2024-05-30
90272,m,a,500.0,1,2024-04-03
90273,m,a,500.0,2,2024-09-10
90274,m,a,55000.0,1,2024-10-24
90275,m,a,1500.0,3,2024-09-03
90276,m,a,55000.0,3,2024-04-24
90277,m,a,500.0,1,2024-08-11
90278,m,a,500.0,3,2024-07-27
90279,m,a,55000.0,2,2024-02-19
90280,m,a,,3,2024-01-02
90281,m,a,55000.0,4,2024-10-10
90282,m,a,1500.0,1,2024-11-24
90283,m,a,55000.0,5,2024-08-16
90284,m,a,1500.0,1,2024-12-14
90285,m,a,,1,2024-11-08
90286,m,a,55000.0,2,2024-09-18
90287,m,a,1500.0,3,2024-06-01
90288,m,a,55000.0,1,2024-08-21
90289,m,a,55000.0,5,2024-08-30
90290,m,a,500.0,3,2024-09-24
90291,m,a,500.0,2,2024-03-03
90292,m,a,,3,2024-05-16
90293,m,a,55000.0,2,2024-08-06
90294,m,a,1500.0,4,2024-11-09
90295,m,a,55000.0,1,2024-05-24
90296,m,a,500.0,5,2024-03-21
90297,m,a,55000.0,2,2024-06-28
90298,m,a,1500.0,3,2024-06-23
90299,m,a,500.0,4,2024-09-04
90300,m,a,500.0,1,2024-09-16
90301,m,a,,5,2024-06-27
90302,m,a,1500.0,2,2024-09-16
90303,m,a,1500.0,2,2024-07-12
90304,m,a,,2,2024-06-30
90305,m,a,55000.0,5,2024-08-25
90306,m,a,1500.0,3,2024-10-27
90307,m,a,1500.0,1,2024-06-23
90308,m,a,500.0,1,2024-01-26
90309,m,a,,4,2024-10-20
90310,m,a,500.0,3,2024-10-26
90311,m,a,,1,2024-10-21
90312,m,a,1500.0,4,2024-09-09
90313,m,a,500.0,5,2024-07-24
90314,m,a,,4,2024-08-03
90315,m,a,,4,2024-08-05
90316,m,a,1500.0,4,2024-07-24
90317,m,a,,2,2024-06-24
90318,m,a,55000.0,2,2024-04-30
90319,m,a,,1,2024-12-12
90320,m,a,55000.0,4,2024-08-19
90321,m,a,500.0,2,2024-09-24
90322,m,a,55000.0,3,2024-08-30
90323,m,a,,5,2024-03-23
90324,m,a,55000.0,3,2024-08-13
90325,m,a,55000.0,2,2024-03-17
90326,m,a,55000.0,4,2024-11-20
90327,m,a,1500.0,1,2024-07-30
90328,m,a,500.0,3,2024-04-09
90329,m,a,55000.0,1,2024-05-14
90330,m,a,500.0,1,2024-05-21
90331,m,a,55000.0,4,2024-12-01
90332,m,a,1500.0,3,2024-08-16
90333,m,a,55000.0,1,2024-10-19
90334,m,a,500.0,5,2024-04-22
90335,m,a,55000.0,2,2024-10-02
90336,m,a,500.0,4,2024-12-25
90337,m,a,,5,2024-12-23
90338,m,a,55000.0,2,2024-04-29
90339,m,a,,2,2024-12-20
90340,m,a,,3,2024-11-20
90341,m,a,500.0,3,2024-01-03
90342,m,a,500.0,2,2024-01-06
90343,m,a,1500.0,4,2024-11-10
90344,m,a,500.0,2,2024-11-07
90345,m,a,55000.0,4,2024-06-27
90346,m,a,500.0,4,2024-10-08
90347,m,a,500.0,2,2024-06-12
90348,m,a,55000.0,2,2024-02-28
90349,m,a,,1,2024-01-07
90350,m,a,,3,2024-10-01
90351,m,a,55000.0,4,2024-07-13
90352,m,a,55000.0,4,2024-12-28
90353,m,a,55000.0,5,2024-10-15
90354,m,a,55000.0,4,2024-07-09
90355,m,a,,1,2024-10-26
90356,m,a,1500.0,1,2024-01-25
90357,m,a,55000.0,2,2024-10-29
90358,m,a,500.0,3,2024-11-13
90359,m,a,,4,2024-01-22
90360,m,a,500.0,3,2024-06-06
90361,m,a,,2,2024-05-21
90362,m,a,55000.0,5,2024-05-12
90363,m,a,55000.0,1,2024-01-06
90364,m,a,500.0,1,2024-08-01
90365,m,a,1500.0,2,2024-03-17
90366,m,a,,3,2024-05-25
90367,m,a,55000.0,4,2024-03-13
90368,m,a,500.0,1,2024-05-09
90369,m,a,500.0,4,2024-09-17
90370,m,a,1500.0,4,2024-03-21
90371,m,a,1500.0,3,2024-03-01
90372,m,a,,3,2024-01-24
90373,m,a,55000.0,2,2024-10-10
90374,m,a,500.0,3,2024-08-20
90375,m,a,1500.0,5,2024-08-02
90376,m,a,,3,2024-06-28
90377,m,a,1500.0,3,2024-12-14
90378,m,a,1500.0,1,2024-12-25
90379,m,a,500.0,1,2024-07-21
90380,m,a,1500.0,5,2024-06-29
90381,m,a,1500.0,1,2024-07-03
90382,m,a,500.0,5,2024-08-07
90383,m,a,500.0,2,2024-09-25
90384,m,a,55000.0,2,2024-02-05
90385,m,a,55000.0,1,2024-01-12
90386,m,a,,3,2024-12-28
90387,m,a,55000.0,1,2024-03-03
90388,m,a,500.0,1,2024-03-28
90389,m,a,,5,2024-08-24
90390,m,a,55000.0,4,2024-12-21
90391,m,a,55000.0,1,2024-12-17
90392,m,a,1500.0,4,2024-01-11
90393,m,a,,1,2024-04-29
90394,m,a,,5,2024-11-10
90395,m,a,,1,2024-12-12
90396,m,a,,3,2024-01-19
90397,m,a,1500.0,5,2024-05-23
90398,m,a,500.0,1,2024-02-05
90399,m,a,1500.0,1,2024-09-03
90400,m,a,1500.0,2,2024-02-18
90401,m,a,55000.0,3,2024-12-15
90402,m,a,,3,2024-11-10
90403,m,a,55000.0,4,2024-05-30
90404,m,a,55000.0,2,2024-05-09
90405,m,a,500.0,2,2024-11-12
90406,m,a,,3,2024-03-23
90407,m,a,1500.0,1,2024-10-10
90408,m,a,500.0,5,2024-07-04
90409,m,a,1500.0,4,2024-01-13
90410,m,a,55000.0,1,2024-04-28
90411,m,a,1500.0,3,2024-07-27
90412,m,a,500.0,4,2024-07-09
90413,m,a,,4,2024-06-12
90414,m,a,1500.0,5,2024-02-06
90415,m,a,1500.0,1,2024-09-11
90416,m,a,500.0,4,2024-07-18
90417,m,a,1500.0,1,2024-12-11
90418,m,a,,1,2024-09-06
90419,m,a,55000.0,2,2024-09-01
90420,m,a,1500.0,5,2024-08-27
90421,m,a,55000.0,4,2024-07-24
90422,m,a,500.0,5,2024-10-04
90423,m,a,1500.0,2,2024-12-27
90424,m,a,500.0,2,2024-07-25
90425,m,a,500.0,1,2024-05-21
90426,m,a,500.0,4,2024-03-17
90427,m,a,55000.0,1,2024-08-13
90428,m,a,500.0,3,2024-06-14
90429,m,a,1500.0,4,2024-06-10
90430,m,a,55000.0,3,2024-02-27
90431,m,a,500.0,5,2024-10-07
90432,m,a,55000.0,2,2024-10-16
90433,m,a,500.0,1,2024-03-28
90434,m,a,,2,2024-04-18
90435,m,a,,3,2024-04-24
90436,m,a,55000.0,2,2024-04-07
90437,m,a,1500.0,5,2024-10-12
90438,m,a,500.0,5,2024-07-21
90439,m,a,55000.0,2,2024-09-21
90440,m,a,,4,2024-01-05
90441,m,a,1500.0,4,2024-11-08
90442,m,a,500.0,2,2024-10-28
90443,m,a,,1,2024-04-18
90444,m,a,500.0,1,2024-04-05
90445,m,a,55000.0,4,2024-08-18
90446,m,a,500.0,3,2024-02-24
90447,m,a,,4,2024-12-19
90448,m,a,55000.0,5,2024-01-28
90449,m,a,1500.0,3,2024-12-10
90450,m,a,1500.0,1,2024-06-07
90451,m,a,,5,2024-03-27
90452,m,a,,5,2024-03-19
90453,m,a,1500.0,1,2024-08-01
90454,m,a,,3,2024-02-21
90455,m,a,1500.0,1,2024-11-27
90456,m,a,1500.0,3,2024-09-23
90457,m,a,,2,2024-10-17
90458,m,a,500.0,1,2024-11-23
90459,m,a,,4,2024-05-03
90460,m,a,1500.0,4,2024-02-29
90461,m,a,500.0,1,2024-02-04
90462,m,a,500.0,5,2024-05-08
90463,m,a,,4,2024-08-06
90464,m,a,1500.0,5,2024-03-09
90465,m,a,1500.0,5,2024-04-01
90466,m,a,,5,2024-04-26
90467,m,a,,1,2024-02-10
90468,m,a,,1,2024-08-23
90469,m,a,500.0,2,2024-04-15
90470,m,a,55000.0,2,2024-12-11
90471,m,a,,3,2024-12-10
90472,m,a,,4,2024-07-28
90473,m,a,500.0,3,2024-05-20
90474,m,a,500.0,4,2024-03-19
90475,m,a,500.0,2,2024-10-03
90476,m,a,500.0,2,2024-11-23
90477,m,a,1500.0,3,2024-10-03
90478,m,a,,2,2024-06-03
90479,m,a,500.0,2,2024-05-03
90480,m,a,500.0,4,2024-03-13
90481,m,a,,1,2024-04-14
90482,m,a,55000.0,4,2024-10-05
90483,m,a,,5,2024-12-12
90484,m,a,55000.0,1,2024-12-03
90485,m,a,1500.0,2,2024-12-22
90486,m,a,500.0,4,2024-02-25
90487,m,a,1500.0,4,2024-08-27
90488,m,a,,4,2024-04-20
90489,m,a,1500.0,3,2024-06-16
90490,m,a,,3,2024-09-24
90491,m,a,500.0,5,2024-08-25
90492,m,a,1500.0,3,2024-06-13
90493,m,a,1500.0,3,2024-09-24
90494,m,a,1500.0,4,2024-04-10
90495,m,a,,2,2024-02-14
90496,m,a,55000.0,1,2024-02-11
90497,m,a,500.0,1,2024-08-19
90498,m,a,55000.0,2,2024-09-26
90499,m,a,500.0,4,2024-04-22
90500,m,a,500.0,5,2024-06-29
90501,m,a,55000.0,1,2024-09-06
90502,m,a,,5,2024-01-13
90503,m,a,55000.0,3,2024-08-21
90504,m,a,55000.0,2,2024-05-30
90505,m,a,55000.0,4,2024-11-18
90506,m,a,,2,2024-06-15
90507,m,a,1500.0,2,2024-09-16
90508,m,a,500.0,3,2024-07-07
90509,m,a,500.0,5,2024-08-08
90510,m,a,,1,2024-12-21
90511,m,a,,1,2024-01-11
90512,m,a,500.0,5,2024-06-21
90513,m,a,1500.0,4,2024-10-27
90514,m,a,,4,2024-06-26
90515,m,a,500.0,4,2024-10-17
90516,m,a,55000.0,1,2024-12-04
90517,m,a,55000.0,2,2024-09-04
90518,m,a,55000.0,2,2024-05-01
90519,m,a,,1,2024-09-29
90520,m,a,55000.0,5,2024-03-30
90521,m,a,55000.0,1,2024-06-27
90522,m,a,,1,2024-06-15
90523,m,a,500.0,5,2024-10-24
90524,m,a,,5,2024-10-27
90525,m,a,500.0,2,2024-02-24
90526,m,a,1500.0,4,2024-10-07
90527,m,a,,2,2024-06-03
90528,m,a,500.0,1,2024-01-16
90529,m,a,55000.0,3,2024-11-15
90530,m,a,,4,2024-10-20
90531,m,a,500.0,2,2024-07-06
90532,m,a,55000.0,5,2024-01-17
90533,m,a,,1,2024-06-13
90534,m,a,1500.0,5,2024-10-17
90535,m,a,,4,2024-03-29
90536,m,a,1500.0,5,2024-11-18
90537,m,a,1500.0,5,2024-01-18
90538,m,a,55000.0,5,2024-01-11
90539,m,a,1500.0,3,2024-04-07
90540,m,a,500.0,3,2024-02-06
90541,m,a,,2,2024-10-10
90542,m,a,500.0,2,2024-05-16
90543,m,a,500.0,4,2024-02-13
90544,m,a,55000.0,4,2024-09-10
90545,m,a,500.0,3,2024-11-15
90546,m,a,1500.0,2,2024-03-04
90547,m,a,55000.0,4,2024-06-13
90548,m,a,500.0,3,2024-08-29
90549,m,a,1500.0,3,2024-05-24
90550,m,a,1500.0,4,2024-08-03
90551,m,a,,3,2024-06-14
90552,m,a,500.0,5,2024-02-27
90553,m,a,,3,2024-05-30
90554,m,a,,2,2024-03-19
90555,m,a,500.0,2,2024-11-23
90556,m,a,,4,2024-01-20
90557,m,a,,3,2024-07-23
90558,m,a,,1,2024-05-03
90559,m,a,,2,2024-04-14
90560,m,a,,4,2024-10-10
90561,m,a,500.0,5,2024-02-13
90562,m,a,1500.0,3,2024-06-24
90563,m,a,1500.0,4,2024-10-17
90564,m,a,55000.0,2,2024-10-25
90565,m,a,1500.0,3,2024-03-29
90566,m,a,,1,2024-10-25
90567,m,a,55000.0,3,2024-05-06
90568,m,a,500.0,1,2024-12-10
90569,m,a,,1,2024-06-23
90570,m,a,55000.0,2,2024-09-04
90571,m,a,500.0,5,2024-09-02
90572,m,a,500.0,1,2024-02-29
90573,m,a,500.0,4,2024-02-24
90574,m,a,55000.0,2,2024-07-19
90575,m,a,500.0,4,2024-01-19
90576,m,a,1500.0,1,2024-07-03
90577,m,a,,2,2024-09-24
90578,m,a,500.0,2,2024-07-31
90579,m,a,,2,2024-09-01
90580,m,a,1500.0,4,2024-04-14
90581,m,a,,5,2024-03-20
90582,m,a,1500.0,5,2024-11-08
90583,m,a,,3,2024-11-24
90584,m,a,500.0,5,2024-09-27
90585,m,a,,4,2024-09-01
90586,m,a,500.0,5,2024-06-29
90587,m,a,,4,2024-05-12
90588,m,a,1500.0,3,2024-11-05
90589,m,a,1500.0,5,2024-10-13
90590,m,a,500.0,3,2024-03-06
90591,m,a,,1,2024-05-03
90592,m,a,55000.0,5,2024-01-13
90593,m,a,55000.0,4,2024-03-15
90594,m,a,1500.0,3,2024-07-01
90595,m,a,500.0,5,2024-09-17
90596,m,a,,4,2024-11-12
90597,m,a,1500.0,2,2024-01-17
90598,m,a,1500.0,3,2024-05-12
90599,m,a,,1,2024-05-15
90600,m,a,,5,2024-03-20
90601,m,a,1500.0,3,2024-05-02
90602,m,a,1500.0,3,2024-11-03
90603,m,a,1500.0,3,2024-07-08
90604,m,a,55000.0,5,2024-08-15
90605,m,a,1500.0,4,2024-07-10
90606,m,a,55000.0,4,2024-06-16
90607,m,a,,1,2024-01-27
90608,m,a,,5,2024-04-19
90609,m,a,500.0,5,2024-07-06
90610,m,a,55000.0,2,2024-08-04
90611,m,a,55000.0,3,2024-11-17
90612,m,a,,5,2024-07-21
90613,m,a,500.0,2,2024-04-19
90614,m,a,1500.0,3,2024-03-27
90615,m,a,55000.0,4,2024-06-08
90616,m,a,1500.0,4,2024-07-11
90617,m,a,1500.0,3,2024-01-19
90618,m,a,1500.0,1,2024-11-12
90619,m,a,1500.0,1,2024-12-04
90620,m,a,500.0,2,2024-08-10
90621,m,a,,4,2024-08-04
90622,m,a,55000.0,5,2024-05-09
90623,m,a,1500.0,1,2024-11-25
90624,m,a,55000.0,4,2024-08-04
90625,m,a,500.0,3,2024-07-29
90626,m,a,1500.0,2,2024-01-10
90627,m,a,500.0,4,2024-04-13
90628,m,a,55000.0,2,2024-02-27
90629,m,a,500.0,3,2024-11-03
90630,m,a,500.0,2,2024-01-29
90631,m,a,,1,2024-04-16
90632,m,a,55000.0,1,2024-02-27
90633,m,a,500.0,4,2024-09-07
90634,m,a,500.0,1,2024-06-14
90635,m,a,,3,2024-08-22
90636,m,a,500.0,5,2024-11-11
90637,m,a,55000.0,4,2024-08-04
90638,m,a,,3,2024-07-20
90639,m,a,,4,2024-06-16
90640,m,a,55000.0,4,2024-08-24
90641,m,a,1500.0,2,2024-11-28
90642,m,a,500.0,4,2024-03-22
90643,m,a,1500.0,4,2024-03-21
90644,m,a,,1,2024-05-09
90645,m,a,,3,2024-11-27
90646,m,a,500.0,3,2024-12-14
90647,m,a,500.0,3,2024-04-09
90648,m,a,,1,2024-02-23
90649,m,a,500.0,4,2024-01-04
90650,m,a,,5,2024-08-28
90651,m,a,55000.0,4,2024-09-17
90652,m,a,500.0,1,2024-05-16
90653,m,a,500.0,3,2024-01-09
90654,m,a,500.0,5,2024-02-23
90655,m,a,1500.0,2,2024-04-13
90656,m,a,500.0,3,2024-04-13
90657,m,a,,5,2024-08-16
90658,m,a,,2,2024-08-31
90659,m,a,,1,2024-05-22
90660,m,a,55000.0,5,2024-02-19
90661,m,a,,4,2024-08-29
90662,m,a,55000.0,1,2024-07-11
90663,m,a,55000.0,2,2024-08-11
90664,m,a,500.0,5,2024-07-21
90665,m,a,1500.0,4,2024-01-14
90666,m,a,500.0,3,2024-07-06
90667,m,a,55000.0,2,2024-12-19
90668,m,a,55000.0,1,2024-11-05
90669,m,a,1500.0,1,2024-09-09
90670,m,a,55000.0,3,2024-03-22
90671,m,a,,5,2024-09-15
90672,m,a,500.0,3,2024-11-01
90673,m,a,55000.0,3,2024-10-09
90674,m,a,,1,2024-09-20
90675,m,a,500.0,1,2024-10-28
90676,m,a,1500.0,2,2024-04-16
90677,m,a,55000.0,2,2024-03-20
90678,m,a,500.0,2,2024-12-06
90679,m,a,500.0,5,2024-07-05
90680,m,a,1500.0,1,2024-03-24
90681,m,a,500.0,5,2024-06-18
90682,m,a,55000.0,2,2024-12-26
90683,m,a,,3,2024-08-04
90684,m,a,500.0,5,2024-03-14
90685,m,a,,1,2024-07-15
90686,m,a,,5,2024-07-06
90687,m,a,,1,2024-08-12
90688,m,a,,5,2024-12-05
90689,m,a,,4,2024-06-24
90690,m,a,500.0,3,2024-12-16
90691,m,a,1500.0,5,2024-02-08
90692,m,a,,3,2024-10-22
90693,m,a,55000.0,4,2024-12-30
90694,m,a,500.0,2,2024-02-27
90695,m,a,55000.0,3,2024-11-27
90696,m,a,,1,2024-03-03
90697,m,a,55000.0,2,2024-11-13
90698,m,a,500.0,1,2024-01-08
90699,m,a,1500.0,3,2024-12-05
90700,m,a,500.0,1,2024-02-23
90701,m,a,,2,2024-07-19
90702,m,a,55000.0,4,2024-05-01
90703,m,a,55000.0,4,2024-06-07
90704,m,a,,4,2024-10-15
90705,m,a,500.0,5,2024-07-27
90706,m,a,500.0,3,2024-05-08
90707,m,a,1500.0,5,2024-01-26
90708,m,a,55000.0,1,2024-02-04
90709,m,a,55000.0,2,2024-10-14
90710,m,a,55000.0,4,2024-06-29
90711,m,a,55000.0,2,2024-12-16
90712,m,a,55000.0,2,2024-02-11
90713,m,a,,4,2024-11-11
90714,m,a,,2,2024-06-23
90715,m,a,1500.0,1,2024-07-04
90716,m,a,55000.0,1,2024-08-09
90717,m,a,1500.0,5,2024-11-22
90718,m,a,500.0,4,2024-08-15
90719,m,a,,5,2024-02-15
90720,m,a,500.0,1,2024-09-03
90721,m,a,,3,2024-10-19
90722,m,a,500.0,3,2024-03-12
90723,m,a,55000.0,4,2024-05-05
90724,m,a,,4,2024-12-03
90725,m,a,55000.0,3,2024-10-28
90726,m,a,1500.0,1,2024-04-10
90727,m,a,1500.0,2,2024-07-11
90728,m,a,500.0,2,2024-06-04
90729,m,a,500.0,5,2024-04-04
90730,m,a,500.0,4,2024-01-23
90731,m,a,,4,2024-10-11
90732,m,a,1500.0,1,2024-09-30
90733,m,a,,5,2024-08-21
90734,m,a,55000.0,1,2024-06-23
90735,m,a,500.0,4,2024-03-01
90736,m,a,,1,2024-01-14
90737,m,a,55000.0,5,2024-02-06
90738,m,a,1500.0,3,2024-03-27
90739,m,a,1500.0,4,2024-04-28
90740,m,a,1500.0,3,2024-08-04
90741,m,a,500.0,3,2024-08-12
90742,m,a,,4,2024-01-29
90743,m,a,1500.0,1,2024-02-16
90744,m,a,55000.0,4,2024-06-12
90745,m,a,1500.0,5,2024-11-17
90746,m,a,1500.0,4,2024-08-13
90747,m,a,500.0,3,2024-10-03
90748,m,a,500.0,3,2024-02-25
90749,m,a,500.0,4,2024-08-10
90750,m,a,1500.0,4,2024-07-18
90751,m,a,1500.0,4,2024-12-07
90752,m,a,1500.0,3,2024-09-08
90753,m,a,,2,2024-11-08
90754,m,a,,3,2024-12-13
90755,m,a,55000.0,4,2024-03-21
90756,m,a,55000.0,4,2024-10-25
90757,m,a,1500.0,4,2024-10-23
90758,m,a,500.0,2,2024-12-08
90759,m,a,55000.0,3,2024-06-08
90760,m,a,1500.0,5,2024-07-19
90761,m,a,,1,2024-08-25
90762,m,a,500.0,1,2024-07-21
90763,m,a,1500.0,2,2024-03-15
